"","Zona","Fecha","Temperatura","Hum_Rel","Rocio","Dia","Hora"
"3071","Dentro","2018.05.09 13:10:32",33.1,47.7,20.5,"09","13"
"3081","Dentro","2018.05.09 13:20:32",32.8,47.2,20.1,"09","13"
"3091","Dentro","2018.05.09 13:30:32",33.1,46.7,20.2,"09","13"
"3101","Dentro","2018.05.09 13:40:32",34.3,45.4,20.8,"09","13"
"3111","Dentro","2018.05.09 13:50:32",34.8,44.7,21,"09","13"
"3121","Dentro","2018.05.09 14:00:32",34.7,44.8,20.9,"09","14"
"3131","Dentro","2018.05.09 14:10:32",35.8,42.7,21.1,"09","14"
"3141","Dentro","2018.05.09 14:20:32",35,43.7,20.8,"09","14"
"3151","Dentro","2018.05.09 14:30:32",33.8,46.7,20.8,"09","14"
"3161","Dentro","2018.05.09 14:40:32",35.7,43.6,21.4,"09","14"
"3171","Dentro","2018.05.09 14:50:32",34,45.6,20.6,"09","14"
"3181","Dentro","2018.05.09 15:00:32",33.9,46,20.6,"09","15"
"3191","Dentro","2018.05.09 15:10:32",34.1,44.9,20.4,"09","15"
"3201","Dentro","2018.05.09 15:20:32",34.7,44,20.7,"09","15"
"3211","Dentro","2018.05.09 15:30:32",33.3,45.3,19.9,"09","15"
"3221","Dentro","2018.05.09 15:40:32",32.5,47.1,19.7,"09","15"
"3231","Dentro","2018.05.09 15:50:32",32.2,47.8,19.7,"09","15"
"3241","Dentro","2018.05.09 16:00:32",32.7,46.9,19.8,"09","16"
"3251","Dentro","2018.05.09 16:10:32",33.1,45.6,19.8,"09","16"
"3261","Dentro","2018.05.09 16:20:32",33.4,44.9,19.8,"09","16"
"3271","Dentro","2018.05.09 16:30:32",31.3,48.8,19.2,"09","16"
"3281","Dentro","2018.05.09 16:40:32",30.7,49.8,19,"09","16"
"3291","Dentro","2018.05.09 16:50:32",30.6,50.1,19,"09","16"
"3301","Dentro","2018.05.09 17:00:32",30,51.2,18.8,"09","17"
"3311","Dentro","2018.05.09 17:10:32",29.3,52.7,18.7,"09","17"
"3321","Dentro","2018.05.09 17:20:32",28.7,53.9,18.4,"09","17"
"3331","Dentro","2018.05.09 17:30:32",28.2,55,18.3,"09","17"
"3341","Dentro","2018.05.09 17:40:32",27.6,55.5,17.9,"09","17"
"3351","Dentro","2018.05.09 17:50:32",26.9,57.1,17.7,"09","17"
"3361","Dentro","2018.05.09 18:00:32",26.3,58.4,17.5,"09","18"
"3371","Dentro","2018.05.09 18:10:32",25.9,59,17.2,"09","18"
"3381","Dentro","2018.05.09 18:20:32",25.5,59.8,17.1,"09","18"
"3391","Dentro","2018.05.09 18:30:32",25.2,61.1,17.2,"09","18"
"3401","Dentro","2018.05.09 18:40:32",24.9,62.2,17.2,"09","18"
"3411","Dentro","2018.05.09 18:50:32",24.6,63,17.1,"09","18"
"3421","Dentro","2018.05.09 19:00:32",24.3,63.5,17,"09","19"
"3431","Dentro","2018.05.09 19:10:32",24.2,63.7,16.9,"09","19"
"3441","Dentro","2018.05.09 19:20:32",24,63.9,16.7,"09","19"
"3451","Dentro","2018.05.09 19:30:32",23.8,64.2,16.6,"09","19"
"3461","Dentro","2018.05.09 19:40:32",23.6,64.9,16.6,"09","19"
"3471","Dentro","2018.05.09 19:50:32",23.4,64.9,16.4,"09","19"
"3481","Dentro","2018.05.09 20:00:32",23.3,65.5,16.5,"09","20"
"3491","Dentro","2018.05.09 20:10:32",23.2,65.4,16.4,"09","20"
"3501","Dentro","2018.05.09 20:20:32",23.1,65.7,16.3,"09","20"
"3511","Dentro","2018.05.09 20:30:32",23,65.9,16.3,"09","20"
"3521","Dentro","2018.05.09 20:40:32",22.9,65.9,16.2,"09","20"
"3531","Dentro","2018.05.09 20:50:32",22.8,65.9,16.1,"09","20"
"3541","Dentro","2018.05.09 21:00:32",22.7,66.2,16.1,"09","21"
"3551","Dentro","2018.05.09 21:10:32",22.6,66.2,16,"09","21"
"3561","Dentro","2018.05.09 21:20:32",22.6,66.8,16.1,"09","21"
"3571","Dentro","2018.05.09 21:30:32",22.6,66.7,16.1,"09","21"
"3581","Dentro","2018.05.09 21:40:32",22.5,66.7,16,"09","21"
"3591","Dentro","2018.05.09 21:50:32",22.4,66.8,15.9,"09","21"
"3601","Dentro","2018.05.09 22:00:32",22.3,66.9,15.8,"09","22"
"3611","Dentro","2018.05.09 22:10:32",22.1,67.3,15.8,"09","22"
"3621","Dentro","2018.05.09 22:20:32",22.1,67.7,15.8,"09","22"
"3631","Dentro","2018.05.09 22:30:32",22,68.2,15.8,"09","22"
"3641","Dentro","2018.05.09 22:40:32",21.9,68.4,15.8,"09","22"
"3651","Dentro","2018.05.09 22:50:32",21.7,68.8,15.7,"09","22"
"3661","Dentro","2018.05.09 23:00:32",21.6,69.3,15.7,"09","23"
"3671","Dentro","2018.05.09 23:10:32",21.5,69.6,15.7,"09","23"
"3681","Dentro","2018.05.09 23:20:32",21.4,69.9,15.6,"09","23"
"3691","Dentro","2018.05.09 23:30:32",21.2,70.4,15.6,"09","23"
"3701","Dentro","2018.05.09 23:40:32",21.1,71.2,15.7,"09","23"
"3711","Dentro","2018.05.09 23:50:32",21,71.3,15.6,"09","23"
"3721","Dentro","2018.05.10 00:00:32",20.9,71.7,15.6,"10","00"
"3731","Dentro","2018.05.10 00:10:32",20.9,71.5,15.5,"10","00"
"3741","Dentro","2018.05.10 00:20:32",20.8,71.9,15.6,"10","00"
"3751","Dentro","2018.05.10 00:30:32",20.8,72,15.5,"10","00"
"3761","Dentro","2018.05.10 00:40:32",20.7,72.5,15.5,"10","00"
"3771","Dentro","2018.05.10 00:50:32",20.6,72.6,15.5,"10","00"
"3781","Dentro","2018.05.10 01:00:32",20.5,72.6,15.5,"10","01"
"3791","Dentro","2018.05.10 01:10:32",20.5,72.9,15.5,"10","01"
"3801","Dentro","2018.05.10 01:20:32",20.5,73,15.5,"10","01"
"3811","Dentro","2018.05.10 01:30:32",20.4,73.1,15.4,"10","01"
"3821","Dentro","2018.05.10 01:40:32",20.4,73.6,15.5,"10","01"
"3831","Dentro","2018.05.10 01:50:32",20.3,73.9,15.5,"10","01"
"3841","Dentro","2018.05.10 02:00:32",20.2,74.1,15.4,"10","02"
"3851","Dentro","2018.05.10 02:10:32",20.1,74.3,15.4,"10","02"
"3861","Dentro","2018.05.10 02:20:32",20.1,74.5,15.4,"10","02"
"3871","Dentro","2018.05.10 02:30:32",20,74.7,15.4,"10","02"
"3881","Dentro","2018.05.10 02:40:32",19.9,74.9,15.3,"10","02"
"3891","Dentro","2018.05.10 02:50:32",19.8,75.1,15.3,"10","02"
"3901","Dentro","2018.05.10 03:00:32",19.7,75.3,15.2,"10","03"
"3911","Dentro","2018.05.10 03:10:32",19.6,75.5,15.2,"10","03"
"3921","Dentro","2018.05.10 03:20:32",19.6,75.6,15.1,"10","03"
"3931","Dentro","2018.05.10 03:30:32",19.5,75.8,15.1,"10","03"
"3941","Dentro","2018.05.10 03:40:32",19.4,75.9,15.1,"10","03"
"3951","Dentro","2018.05.10 03:50:32",19.3,76.2,15,"10","03"
"3961","Dentro","2018.05.10 04:00:32",19.3,76.5,15,"10","04"
"3971","Dentro","2018.05.10 04:10:32",19.2,76.7,15.1,"10","04"
"3981","Dentro","2018.05.10 04:20:32",19.2,76.7,15,"10","04"
"3991","Dentro","2018.05.10 04:30:32",19.1,76.8,14.9,"10","04"
"4001","Dentro","2018.05.10 04:40:32",19,77,14.9,"10","04"
"4011","Dentro","2018.05.10 04:50:32",18.9,77.2,14.8,"10","04"
"4021","Dentro","2018.05.10 05:00:32",18.9,77.3,14.8,"10","05"
"4031","Dentro","2018.05.10 05:10:32",18.8,77.3,14.7,"10","05"
"4041","Dentro","2018.05.10 05:20:32",18.7,77.4,14.7,"10","05"
"4051","Dentro","2018.05.10 05:30:32",18.7,77.6,14.7,"10","05"
"4061","Dentro","2018.05.10 05:40:32",18.6,77.7,14.7,"10","05"
"4071","Dentro","2018.05.10 05:50:32",18.6,77.8,14.7,"10","05"
"4081","Dentro","2018.05.10 06:00:32",18.7,77.8,14.7,"10","06"
"4091","Dentro","2018.05.10 06:10:32",18.7,77.8,14.7,"10","06"
"4101","Dentro","2018.05.10 06:20:32",18.6,77.9,14.7,"10","06"
"4111","Dentro","2018.05.10 06:30:32",18.6,77.9,14.6,"10","06"
"4121","Dentro","2018.05.10 06:40:32",18.6,78.2,14.7,"10","06"
"4131","Dentro","2018.05.10 06:50:32",18.9,78,14.9,"10","06"
"4141","Dentro","2018.05.10 07:00:32",19.1,77.7,15.1,"10","07"
"4151","Dentro","2018.05.10 07:10:32",19.5,77.4,15.4,"10","07"
"4161","Dentro","2018.05.10 07:20:32",19.5,76.9,15.4,"10","07"
"4171","Dentro","2018.05.10 07:30:32",19.6,76.7,15.4,"10","07"
"4181","Dentro","2018.05.10 07:40:32",19.9,76.2,15.6,"10","07"
"4191","Dentro","2018.05.10 07:50:32",20.1,75.8,15.7,"10","07"
"4201","Dentro","2018.05.10 08:00:32",20.5,75,15.9,"10","08"
"4211","Dentro","2018.05.10 08:10:32",21.3,74.1,16.5,"10","08"
"4221","Dentro","2018.05.10 08:20:32",24.1,68.7,18,"10","08"
"4231","Dentro","2018.05.10 08:30:32",26.1,63.6,18.6,"10","08"
"4241","Dentro","2018.05.10 08:40:32",26.8,62.7,19,"10","08"
"4251","Dentro","2018.05.10 08:50:32",27.2,58.9,18.4,"10","08"
"4261","Dentro","2018.05.10 09:00:32",29,57.1,19.6,"10","09"
"4271","Dentro","2018.05.10 09:10:32",28.8,54.8,18.8,"10","09"
"4281","Dentro","2018.05.10 09:20:32",28.9,53.6,18.5,"10","09"
"4291","Dentro","2018.05.10 09:30:32",28.5,54.5,18.5,"10","09"
"4301","Dentro","2018.05.10 09:40:32",27.8,56,18.2,"10","09"
"4311","Dentro","2018.05.10 09:50:32",27.9,56.2,18.4,"10","09"
"4321","Dentro","2018.05.10 10:00:32",28.4,55.1,18.5,"10","10"
"4331","Dentro","2018.05.10 10:10:32",28.8,54.5,18.7,"10","10"
"4341","Dentro","2018.05.10 10:20:32",27.7,55.1,17.9,"10","10"
"4351","Dentro","2018.05.10 10:30:32",27.6,56.5,18.2,"10","10"
"4361","Dentro","2018.05.10 10:40:32",28.3,54.9,18.4,"10","10"
"4371","Dentro","2018.05.10 10:50:32",28.9,55,18.9,"10","10"
"4381","Dentro","2018.05.10 11:00:32",28.9,54.2,18.7,"10","11"
"4391","Dentro","2018.05.10 11:10:32",28.9,54,18.6,"10","11"
"4401","Dentro","2018.05.10 11:20:32",28.8,54.5,18.7,"10","11"
"4411","Dentro","2018.05.10 11:30:32",30.4,51.7,19.3,"10","11"
"4421","Dentro","2018.05.10 11:40:32",29.5,52.5,18.7,"10","11"
"4431","Dentro","2018.05.10 11:50:32",29.6,52.9,19,"10","11"
"4441","Dentro","2018.05.10 12:00:32",30.1,52.4,19.3,"10","12"
"4451","Dentro","2018.05.10 12:10:32",31.1,50.1,19.5,"10","12"
"4461","Dentro","2018.05.10 12:20:32",30.9,50.6,19.5,"10","12"
"4471","Dentro","2018.05.10 12:30:32",31.5,49.8,19.8,"10","12"
"4481","Dentro","2018.05.10 12:40:32",31.8,49.9,20.1,"10","12"
"4491","Dentro","2018.05.10 12:50:32",31.6,49.5,19.8,"10","12"
"4501","Dentro","2018.05.10 13:00:32",31.4,49,19.4,"10","13"
"4511","Dentro","2018.05.10 13:10:32",31.1,50.2,19.5,"10","13"
"4521","Dentro","2018.05.10 13:20:32",31.4,49.6,19.6,"10","13"
"4531","Dentro","2018.05.10 13:30:32",31.8,48.6,19.6,"10","13"
"4541","Dentro","2018.05.10 13:40:32",32.6,47.8,20.1,"10","13"
"4551","Dentro","2018.05.10 13:50:32",33.1,46.9,20.3,"10","13"
"4561","Dentro","2018.05.10 14:00:32",33.4,46.1,20.2,"10","14"
"4571","Dentro","2018.05.10 14:10:32",33.6,45.2,20.1,"10","14"
"4581","Dentro","2018.05.10 14:20:32",34,44.2,20.1,"10","14"
"4591","Dentro","2018.05.10 14:30:32",35.3,42.7,20.7,"10","14"
"4601","Dentro","2018.05.10 14:40:32",35.1,42.8,20.5,"10","14"
"4611","Dentro","2018.05.10 14:50:32",34.2,43.4,20,"10","14"
"4621","Dentro","2018.05.10 15:00:32",33.7,44.5,19.9,"10","15"
"4631","Dentro","2018.05.10 15:10:32",32.8,46.1,19.7,"10","15"
"4641","Dentro","2018.05.10 15:20:32",33.2,45.4,19.8,"10","15"
"4651","Dentro","2018.05.10 15:30:32",32.9,46.1,19.8,"10","15"
"4661","Dentro","2018.05.10 15:40:32",33.3,45.3,19.8,"10","15"
"4671","Dentro","2018.05.10 15:50:32",32.9,45.5,19.6,"10","15"
"4681","Dentro","2018.05.10 16:00:32",32.7,46.2,19.6,"10","16"
"4691","Dentro","2018.05.10 16:10:32",32.2,47.1,19.5,"10","16"
"4701","Dentro","2018.05.10 16:20:32",31.7,48,19.3,"10","16"
"4711","Dentro","2018.05.10 16:30:32",31.1,49.2,19.2,"10","16"
"4721","Dentro","2018.05.10 16:40:32",30.5,50.6,19.1,"10","16"
"4731","Dentro","2018.05.10 16:50:32",29.9,51.8,18.9,"10","16"
"4741","Dentro","2018.05.10 17:00:32",29.3,53.3,18.8,"10","17"
"4751","Dentro","2018.05.10 17:10:32",28.1,56.5,18.6,"10","17"
"4761","Dentro","2018.05.10 17:20:32",26.9,59,18.2,"10","17"
"4771","Dentro","2018.05.10 17:30:32",26.3,61.3,18.2,"10","17"
"4781","Dentro","2018.05.10 17:40:32",25.6,62.6,17.9,"10","17"
"4791","Dentro","2018.05.10 17:50:32",25.1,64.4,17.9,"10","17"
"4801","Dentro","2018.05.10 18:00:32",24.7,65.5,17.8,"10","18"
"4811","Dentro","2018.05.10 18:10:32",24.2,66.4,17.5,"10","18"
"4821","Dentro","2018.05.10 18:20:32",23.9,67.1,17.4,"10","18"
"4831","Dentro","2018.05.10 18:30:32",23.6,68.4,17.4,"10","18"
"4841","Dentro","2018.05.10 18:40:32",23.2,70,17.4,"10","18"
"4851","Dentro","2018.05.10 18:50:32",22.9,70.7,17.2,"10","18"
"4861","Dentro","2018.05.10 19:00:32",22.5,72.3,17.2,"10","19"
"4871","Dentro","2018.05.10 19:10:32",22.1,73.6,17.1,"10","19"
"4881","Dentro","2018.05.10 19:20:32",21.8,73.4,16.8,"10","19"
"4891","Dentro","2018.05.10 19:30:32",21.6,74.3,16.8,"10","19"
"4901","Dentro","2018.05.10 19:40:32",21.4,74.6,16.7,"10","19"
"4911","Dentro","2018.05.10 19:50:32",21.1,75.2,16.5,"10","19"
"4921","Dentro","2018.05.10 20:00:32",20.9,76.5,16.6,"10","20"
"4931","Dentro","2018.05.10 20:10:32",20.7,75.6,16.3,"10","20"
"4941","Dentro","2018.05.10 20:20:32",20.6,75.8,16.2,"10","20"
"4951","Dentro","2018.05.10 20:30:32",20.4,76.2,16.1,"10","20"
"4961","Dentro","2018.05.10 20:40:32",20.3,76,16,"10","20"
"4971","Dentro","2018.05.10 20:50:32",20.2,76.2,15.9,"10","20"
"4981","Dentro","2018.05.10 21:00:32",20.1,76.2,15.8,"10","21"
"4991","Dentro","2018.05.10 21:10:32",20,76.5,15.8,"10","21"
"5001","Dentro","2018.05.10 21:20:32",19.9,76.7,15.7,"10","21"
"5011","Dentro","2018.05.10 21:30:32",19.9,76.9,15.7,"10","21"
"5021","Dentro","2018.05.10 21:40:32",19.7,77.3,15.7,"10","21"
"5031","Dentro","2018.05.10 21:50:32",19.6,77.5,15.6,"10","21"
"5041","Dentro","2018.05.10 22:00:32",19.6,77.5,15.5,"10","22"
"5051","Dentro","2018.05.10 22:10:32",19.5,78,15.6,"10","22"
"5061","Dentro","2018.05.10 22:20:32",19.5,78.4,15.6,"10","22"
"5071","Dentro","2018.05.10 22:30:32",19.4,78.4,15.5,"10","22"
"5081","Dentro","2018.05.10 22:40:32",19.3,78.9,15.5,"10","22"
"5091","Dentro","2018.05.10 22:50:32",19.2,79,15.4,"10","22"
"5101","Dentro","2018.05.10 23:00:32",19.1,79.4,15.5,"10","23"
"5111","Dentro","2018.05.10 23:10:32",19,79.3,15.4,"10","23"
"5121","Dentro","2018.05.10 23:20:32",19,79.5,15.4,"10","23"
"5131","Dentro","2018.05.10 23:30:32",19.2,79.4,15.6,"10","23"
"5141","Dentro","2018.05.10 23:40:32",19.4,79.2,15.6,"10","23"
"5151","Dentro","2018.05.10 23:50:32",19.3,79.1,15.6,"10","23"
"5161","Dentro","2018.05.11 00:00:32",19.3,79.2,15.6,"11","00"
"5171","Dentro","2018.05.11 00:10:32",19.4,79.2,15.7,"11","00"
"5181","Dentro","2018.05.11 00:20:32",19.4,79.1,15.7,"11","00"
"5191","Dentro","2018.05.11 00:30:32",19.5,79.1,15.8,"11","00"
"5201","Dentro","2018.05.11 00:40:32",19.5,79.1,15.8,"11","00"
"5211","Dentro","2018.05.11 00:50:32",19.6,79,15.8,"11","00"
"5221","Dentro","2018.05.11 01:00:32",19.6,79.1,15.8,"11","01"
"5231","Dentro","2018.05.11 01:10:32",19.6,79,15.8,"11","01"
"5241","Dentro","2018.05.11 01:20:32",19.5,79.2,15.8,"11","01"
"5251","Dentro","2018.05.11 01:30:32",19.5,79.1,15.8,"11","01"
"5261","Dentro","2018.05.11 01:40:32",19.5,79,15.7,"11","01"
"5271","Dentro","2018.05.11 01:50:32",19.4,79,15.7,"11","01"
"5281","Dentro","2018.05.11 02:00:32",19.4,79.1,15.7,"11","02"
"5291","Dentro","2018.05.11 02:10:32",19.4,79.1,15.7,"11","02"
"5301","Dentro","2018.05.11 02:20:32",19.5,79.1,15.8,"11","02"
"5311","Dentro","2018.05.11 02:30:32",19.5,79.1,15.8,"11","02"
"5321","Dentro","2018.05.11 02:40:32",19.4,79.2,15.7,"11","02"
"5331","Dentro","2018.05.11 02:50:32",19.5,79.3,15.8,"11","02"
"5341","Dentro","2018.05.11 03:00:32",19.4,79.5,15.8,"11","03"
"5351","Dentro","2018.05.11 03:10:32",19.3,79.8,15.8,"11","03"
"5361","Dentro","2018.05.11 03:20:32",19.2,80.2,15.7,"11","03"
"5371","Dentro","2018.05.11 03:30:32",19.2,80.5,15.8,"11","03"
"5381","Dentro","2018.05.11 03:40:32",19.1,80.7,15.7,"11","03"
"5391","Dentro","2018.05.11 03:50:32",19.1,80.9,15.8,"11","03"
"5401","Dentro","2018.05.11 04:00:32",19.1,81.1,15.8,"11","04"
"5411","Dentro","2018.05.11 04:10:32",19,81.2,15.7,"11","04"
"5421","Dentro","2018.05.11 04:20:32",19,81.6,15.7,"11","04"
"5431","Dentro","2018.05.11 04:30:32",18.9,82,15.7,"11","04"
"5441","Dentro","2018.05.11 04:40:32",18.8,82.4,15.7,"11","04"
"5451","Dentro","2018.05.11 04:50:32",18.7,82.4,15.7,"11","04"
"5461","Dentro","2018.05.11 05:00:32",18.7,82.6,15.7,"11","05"
"5471","Dentro","2018.05.11 05:10:32",18.6,82.5,15.6,"11","05"
"5481","Dentro","2018.05.11 05:20:32",18.6,82.9,15.6,"11","05"
"5491","Dentro","2018.05.11 05:30:32",18.6,82.8,15.6,"11","05"
"5501","Dentro","2018.05.11 05:40:32",18.6,83.1,15.6,"11","05"
"5511","Dentro","2018.05.11 05:50:32",18.6,83,15.7,"11","05"
"5521","Dentro","2018.05.11 06:00:32",18.6,83.2,15.7,"11","06"
"5531","Dentro","2018.05.11 06:10:32",18.6,83.1,15.7,"11","06"
"5541","Dentro","2018.05.11 06:20:32",18.5,83.3,15.7,"11","06"
"5551","Dentro","2018.05.11 06:30:32",18.5,83.2,15.6,"11","06"
"5561","Dentro","2018.05.11 06:40:32",18.5,83.3,15.7,"11","06"
"5571","Dentro","2018.05.11 06:50:32",18.6,83.3,15.7,"11","06"
"5581","Dentro","2018.05.11 07:00:32",18.7,83.3,15.8,"11","07"
"5591","Dentro","2018.05.11 07:10:32",18.7,83.1,15.8,"11","07"
"5601","Dentro","2018.05.11 07:20:32",18.9,83,16,"11","07"
"5611","Dentro","2018.05.11 07:30:32",19.1,82.7,16.1,"11","07"
"5621","Dentro","2018.05.11 07:40:32",19.1,82.5,16.1,"11","07"
"5631","Dentro","2018.05.11 07:50:32",19.3,82.2,16.2,"11","07"
"5641","Dentro","2018.05.11 08:00:32",19.6,81.9,16.4,"11","08"
"5651","Dentro","2018.05.11 08:10:32",19.7,81.5,16.4,"11","08"
"5661","Dentro","2018.05.11 08:20:32",19.8,81.2,16.4,"11","08"
"5671","Dentro","2018.05.11 08:30:32",20.2,80.8,16.8,"11","08"
"5681","Dentro","2018.05.11 08:40:32",20.8,79.9,17.2,"11","08"
"5691","Dentro","2018.05.11 08:50:32",21.2,78.8,17.4,"11","08"
"5701","Dentro","2018.05.11 09:00:32",21.8,77.3,17.7,"11","09"
"5711","Dentro","2018.05.11 09:10:32",22.1,76.4,17.8,"11","09"
"5721","Dentro","2018.05.11 09:20:32",22.4,75.6,17.9,"11","09"
"5731","Dentro","2018.05.11 09:30:32",22.6,74.7,17.9,"11","09"
"5741","Dentro","2018.05.11 09:40:32",23,73.4,18,"11","09"
"5751","Dentro","2018.05.11 09:50:32",23.8,72.6,18.6,"11","09"
"5761","Dentro","2018.05.11 10:00:32",24.1,71.3,18.6,"11","10"
"5771","Dentro","2018.05.11 10:10:32",24.5,70.6,18.8,"11","10"
"5781","Dentro","2018.05.11 10:20:32",25.2,68.7,19.1,"11","10"
"5791","Dentro","2018.05.11 10:30:32",26.4,66.8,19.7,"11","10"
"5801","Dentro","2018.05.11 10:40:32",27.5,64.4,20.2,"11","10"
"5811","Dentro","2018.05.11 10:50:32",27.3,63.2,19.7,"11","10"
"5821","Dentro","2018.05.11 11:00:32",27.8,61.7,19.8,"11","11"
"5831","Dentro","2018.05.11 11:10:32",27.6,61,19.4,"11","11"
"5841","Dentro","2018.05.11 11:20:32",27.9,60.5,19.6,"11","11"
"5851","Dentro","2018.05.11 11:30:32",28.9,59.4,20.1,"11","11"
"5861","Dentro","2018.05.11 11:40:32",29.5,58.3,20.5,"11","11"
"5871","Dentro","2018.05.11 11:50:32",29.1,57.8,20,"11","11"
"5881","Dentro","2018.05.11 12:00:32",28.8,56.8,19.4,"11","12"
"5891","Dentro","2018.05.11 12:10:32",29.8,56,20.1,"11","12"
"5901","Dentro","2018.05.11 12:20:32",29.3,55.9,19.6,"11","12"
"5911","Dentro","2018.05.11 12:30:32",30.1,55.4,20.1,"11","12"
"5921","Dentro","2018.05.11 12:40:32",29.4,55.7,19.6,"11","12"
"5931","Dentro","2018.05.11 12:50:32",28.9,56.2,19.3,"11","12"
"5941","Dentro","2018.05.11 13:00:32",29.5,55.8,19.7,"11","13"
"5951","Dentro","2018.05.11 13:10:32",29.1,56.1,19.5,"11","13"
"5961","Dentro","2018.05.11 13:20:32",29.7,54.3,19.5,"11","13"
"5971","Dentro","2018.05.11 13:30:32",29.7,55.6,19.8,"11","13"
"5981","Dentro","2018.05.11 13:40:32",31.1,52.9,20.4,"11","13"
"5991","Dentro","2018.05.11 13:50:32",31.3,51.5,20.1,"11","13"
"6001","Dentro","2018.05.11 14:00:32",32.5,49.7,20.6,"11","14"
"6011","Dentro","2018.05.11 14:10:32",32.1,50.9,20.7,"11","14"
"6021","Dentro","2018.05.11 14:20:32",31.9,50.6,20.3,"11","14"
"6031","Dentro","2018.05.11 14:30:32",33.6,48.3,21.2,"11","14"
"6041","Dentro","2018.05.11 14:40:32",33.1,47.7,20.5,"11","14"
"6051","Dentro","2018.05.11 14:50:32",33.1,48,20.6,"11","14"
"6061","Dentro","2018.05.11 15:00:32",32.3,48.8,20.2,"11","15"
"6071","Dentro","2018.05.11 15:10:32",31.9,49.8,20.1,"11","15"
"6081","Dentro","2018.05.11 15:20:32",32.1,50,20.3,"11","15"
"6091","Dentro","2018.05.11 15:30:32",32.3,49.7,20.4,"11","15"
"6101","Dentro","2018.05.11 15:40:32",32.7,49.3,20.7,"11","15"
"6111","Dentro","2018.05.11 15:50:32",32.6,49.4,20.7,"11","15"
"6121","Dentro","2018.05.11 16:00:32",32.8,49.3,20.7,"11","16"
"6131","Dentro","2018.05.11 16:10:32",32.7,49,20.6,"11","16"
"6141","Dentro","2018.05.11 16:20:32",32.3,49.5,20.4,"11","16"
"6151","Dentro","2018.05.11 16:30:32",32.5,48.8,20.3,"11","16"
"6161","Dentro","2018.05.11 16:40:32",31.9,49.6,20.1,"11","16"
"6171","Dentro","2018.05.11 16:50:32",30.9,51.2,19.6,"11","16"
"6181","Dentro","2018.05.11 17:00:32",29.2,54.4,19,"11","17"
"6191","Dentro","2018.05.11 17:10:32",28.4,56.2,18.9,"11","17"
"6201","Dentro","2018.05.11 17:20:32",28.1,57,18.8,"11","17"
"6211","Dentro","2018.05.11 17:30:32",27.6,58.2,18.6,"11","17"
"6221","Dentro","2018.05.11 17:40:32",27.2,59,18.5,"11","17"
"6231","Dentro","2018.05.11 17:50:32",26.7,60.2,18.4,"11","17"
"6241","Dentro","2018.05.11 18:00:32",26.2,61.2,18.1,"11","18"
"6251","Dentro","2018.05.11 18:10:32",25.7,62.4,18,"11","18"
"6261","Dentro","2018.05.11 18:20:32",25.3,63.3,17.8,"11","18"
"6271","Dentro","2018.05.11 18:30:32",24.9,64.4,17.8,"11","18"
"6281","Dentro","2018.05.11 18:40:32",24.5,64.8,17.4,"11","18"
"6291","Dentro","2018.05.11 18:50:32",24.2,66.2,17.4,"11","18"
"6301","Dentro","2018.05.11 19:00:32",23.9,67.1,17.4,"11","19"
"6311","Dentro","2018.05.11 19:10:32",23.6,67.6,17.3,"11","19"
"6321","Dentro","2018.05.11 19:20:32",23.5,68,17.3,"11","19"
"6331","Dentro","2018.05.11 19:30:32",23.4,68.7,17.3,"11","19"
"6341","Dentro","2018.05.11 19:40:32",23.1,69.3,17.1,"11","19"
"6351","Dentro","2018.05.11 19:50:32",22.7,70.1,17,"11","19"
"6361","Dentro","2018.05.11 20:00:32",22.5,71,17,"11","20"
"6371","Dentro","2018.05.11 20:10:32",22.3,71.5,16.9,"11","20"
"6381","Dentro","2018.05.11 20:20:32",22.1,72.1,16.9,"11","20"
"6391","Dentro","2018.05.11 20:30:32",22,72.9,16.9,"11","20"
"6401","Dentro","2018.05.11 20:40:32",21.9,73.6,16.9,"11","20"
"6411","Dentro","2018.05.11 20:50:32",21.8,73.5,16.9,"11","20"
"6421","Dentro","2018.05.11 21:00:32",21.8,73.4,16.8,"11","21"
"6431","Dentro","2018.05.11 21:10:32",21.7,73.3,16.7,"11","21"
"6441","Dentro","2018.05.11 21:20:32",21.6,73.1,16.6,"11","21"
"6451","Dentro","2018.05.11 21:30:32",21.6,73,16.6,"11","21"
"6461","Dentro","2018.05.11 21:40:32",21.6,72.8,16.6,"11","21"
"6471","Dentro","2018.05.11 21:50:32",21.7,72.7,16.5,"11","21"
"6481","Dentro","2018.05.11 22:00:32",21.6,72.7,16.5,"11","22"
"6491","Dentro","2018.05.11 22:10:32",21.6,72.9,16.6,"11","22"
"6501","Dentro","2018.05.11 22:20:32",21.5,73.2,16.5,"11","22"
"6511","Dentro","2018.05.11 22:30:32",21.5,73.4,16.5,"11","22"
"6521","Dentro","2018.05.11 22:40:32",21.5,73.6,16.6,"11","22"
"6531","Dentro","2018.05.11 22:50:32",21.3,73.8,16.5,"11","22"
"6541","Dentro","2018.05.11 23:00:32",21,74.1,16.2,"11","23"
"6551","Dentro","2018.05.11 23:10:32",20.8,74.6,16.2,"11","23"
"6561","Dentro","2018.05.11 23:20:32",20.7,75.1,16.1,"11","23"
"6571","Dentro","2018.05.11 23:30:32",20.6,75.3,16.1,"11","23"
"6581","Dentro","2018.05.11 23:40:32",20.5,75.4,16,"11","23"
